"","Status","Source","LATITUDE","LONGITUDE","dt_close","dt_open","lag"
"19811","","Constituent Call",42.2926,-71.048,2015-01-21,2015-01-21,0
"19812","","City Worker App",42.3438,-71.0695,2015-01-21,2015-01-21,0
"19813","","City Worker App",42.3209,-71.0642,2015-01-22,2015-01-21,1
"19814","","Citizens Connect App",42.3337,-71.1,2015-01-21,2015-01-21,0
"19815","","City Worker App",42.3205,-71.0621,2015-01-22,2015-01-21,1
"19816","","Constituent Call",42.3433,-71.0768,2015-01-21,2015-01-21,0
"19817","","City Worker App",42.308,-71.0633,2015-01-22,2015-01-21,1
"19818","","City Worker App",42.3076,-71.0633,2015-01-22,2015-01-21,1
"19819","","Constituent Call",42.3336,-71.104,2015-01-22,2015-01-21,1
"19820","","Citizens Connect App",42.3582,-71.0698,2015-01-22,2015-01-21,1
"19821","","Constituent Call",42.3862,-71.0767,2015-01-21,2015-01-21,0
"19822","","Constituent Call",42.3862,-71.0767,2015-01-22,2015-01-21,1
"19823","","Employee Generated",42.3859,-71.0068,2015-01-21,2015-01-21,0
"19824","","Employee Generated",42.385,-71.0152,2015-01-21,2015-01-21,0
"19825","","Employee Generated",42.3731,-71.0347,2015-01-21,2015-01-21,0
"19826","","Employee Generated",42.3719,-71.0361,2015-01-21,2015-01-21,0
"19827","","Employee Generated",42.3695,-71.0408,2015-01-21,2015-01-21,0
"19828","","Employee Generated",42.3793,-71.0301,2015-01-21,2015-01-21,0
"19829","","Employee Generated",42.3793,-71.0301,2015-01-21,2015-01-21,0
"19830","","Employee Generated",42.3812,-71.0409,2015-01-21,2015-01-21,0
"19831","","Employee Generated",42.3796,-71.0328,2015-01-21,2015-01-21,0
"19832","","Employee Generated",42.3821,-71.0213,2015-01-21,2015-01-21,0
"19833","","Employee Generated",42.3834,-70.9981,2015-01-21,2015-01-21,0
"19834","","Employee Generated",42.3703,-71.0375,2015-01-21,2015-01-21,0
"19835","","Employee Generated",42.3708,-71.0369,2015-01-21,2015-01-21,0
"19836","","Employee Generated",42.3855,-71.0031,2015-01-21,2015-01-21,0
"19837","","Employee Generated",42.3824,-71.0208,2015-01-21,2015-01-21,0
"19838","","Self Service",42.272,-71.0774,2015-01-23,2015-01-21,2
"19839","","Constituent Call",42.3332,-71.102,2015-01-22,2015-01-21,1
"19840","","Constituent Call",42.3839,-71.0735,2015-01-22,2015-01-21,1
"19841","","Citizens Connect App",42.3449,-71.1045,2015-01-22,2015-01-21,1
"19842","","Citizens Connect App",42.3502,-71.1094,2015-01-22,2015-01-21,1
"19843","","Citizens Connect App",42.3581,-71.0695,2015-01-22,2015-01-21,1
"19844","","Citizens Connect App",42.3529,-71.1321,2015-01-23,2015-01-22,1
"19845","","Citizens Connect App",42.3511,-71.1454,2015-01-23,2015-01-22,1
"19847","","City Worker App",42.2823,-71.1217,2015-01-22,2015-01-22,0
"19848","","City Worker App",42.2823,-71.1217,2015-01-23,2015-01-22,1
"19849","","City Worker App",42.2833,-71.1207,2015-01-23,2015-01-22,1
"19850","","Employee Generated",42.2762,-71.1537,2015-01-22,2015-01-22,0
"19851","","Employee Generated",42.2771,-71.1633,2015-01-22,2015-01-22,0
"19852","","Employee Generated",42.2771,-71.1633,2015-01-22,2015-01-22,0
"19853","","Employee Generated",42.2771,-71.1633,2015-01-22,2015-01-22,0
"19854","","Employee Generated",42.275,-71.1624,2015-01-22,2015-01-22,0
"19855","","Employee Generated",42.275,-71.1624,2015-01-22,2015-01-22,0
"19856","","Employee Generated",42.2749,-71.1623,2015-01-22,2015-01-22,0
"19857","","Employee Generated",42.2749,-71.1623,2015-01-22,2015-01-22,0
"19858","","Employee Generated",42.269,-71.1712,2015-01-22,2015-01-22,0
"19859","","Employee Generated",42.269,-71.1716,2015-01-22,2015-01-22,0
"19860","","Employee Generated",42.2766,-71.1682,2015-01-22,2015-01-22,0
"19861","","Employee Generated",42.2766,-71.1682,2015-01-22,2015-01-22,0
"19862","","Employee Generated",42.2402,-71.1248,2015-01-22,2015-01-22,0
"19863","","City Worker App",42.3118,-71.077,2015-01-26,2015-01-22,4
"19864","","City Worker App",42.2861,-71.1039,2015-01-23,2015-01-22,1
"19865","","City Worker App",42.3643,-71.1194,2015-01-23,2015-01-22,1
"19866","","Citizens Connect App",42.2867,-71.1239,2015-01-23,2015-01-22,1
"19867","","City Worker App",42.3609,-71.1177,2015-01-23,2015-01-22,1
"19868","","City Worker App",42.3576,-71.0539,2015-01-23,2015-01-22,1
"19869","","City Worker App",42.3585,-71.0532,2015-01-23,2015-01-22,1
"19870","","City Worker App",42.3591,-71.0554,2015-01-23,2015-01-22,1
"19871","","City Worker App",42.2938,-71.1629,2015-01-22,2015-01-22,0
"19872","","City Worker App",42.3594,-71.0587,2015-01-22,2015-01-22,0
"19873","","City Worker App",42.3577,-71.0564,2015-03-09,2015-01-22,46
"19874","","City Worker App",42.2961,-71.1669,2015-01-22,2015-01-22,0
"19875","","City Worker App",42.3594,-71.0587,2015-01-22,2015-01-22,0
"19876","","City Worker App",42.3576,-71.0564,2015-03-09,2015-01-22,46
"19877","","City Worker App",42.3594,-71.0587,2015-01-22,2015-01-22,0
"19878","","City Worker App",42.3594,-71.0587,2015-01-22,2015-01-22,0
"19879","","City Worker App",42.3594,-71.0587,2015-01-22,2015-01-22,0
"19880","","City Worker App",42.358,-71.056,2015-01-23,2015-01-22,1
"19881","","Citizens Connect App",42.3462,-71.135,2015-01-23,2015-01-22,1
"19882","","City Worker App",42.3801,-71.0706,2015-01-22,2015-01-22,0
"19883","","City Worker App",42.3862,-71.0767,2015-01-22,2015-01-22,0
"19884","","City Worker App",42.3357,-71.0431,2015-01-22,2015-01-22,0
"19885","","City Worker App",42.303,-71.0717,2015-03-10,2015-01-22,47
"19886","","City Worker App",42.3357,-71.0423,2015-01-22,2015-01-22,0
"19887","","City Worker App",42.2925,-71.1512,2015-01-23,2015-01-22,1
"19888","","City Worker App",42.2852,-71.136,2015-01-23,2015-01-22,1
"19889","","Self Service",42.3083,-71.0873,2015-01-23,2015-01-22,1
"19890","","Constituent Call",42.3549,-71.143,2015-01-23,2015-01-22,1
"19891","","City Worker App",42.3366,-71.0313,2015-01-23,2015-01-23,0
"19892","","City Worker App",42.3374,-71.027,2015-01-23,2015-01-23,0
"19893","","City Worker App",42.3298,-71.0518,2015-01-23,2015-01-23,0
"19894","","City Worker App",42.3597,-71.128,2015-01-23,2015-01-23,0
"19895","","City Worker App",42.3455,-71.0416,2015-01-23,2015-01-23,0
"19896","","City Worker App",42.3401,-71.0358,2015-01-23,2015-01-23,0
"19897","","City Worker App",42.3401,-71.0548,2015-01-23,2015-01-23,0
"19898","","City Worker App",42.2882,-71.0472,2015-01-23,2015-01-23,0
"19899","","City Worker App",42.3372,-71.0506,2015-01-23,2015-01-23,0
"19900","","City Worker App",42.2882,-71.0472,2015-01-23,2015-01-23,0
"19901","","City Worker App",42.2863,-71.0566,2015-01-23,2015-01-23,0
"19902","","City Worker App",42.2863,-71.0566,2015-01-23,2015-01-23,0
"19903","","City Worker App",42.3549,-71.1442,2015-02-26,2015-01-23,34
"19904","","City Worker App",42.3508,-71.1463,2015-02-25,2015-01-23,33
"19905","","City Worker App",42.337,-71.031,2015-01-23,2015-01-23,0
"19906","","Self Service",42.3594,-71.0587,2015-01-23,2015-01-23,0
"19907","","City Worker App",42.354,-71.1414,2015-02-26,2015-01-23,34
"19908","","City Worker App",42.3492,-71.1524,2015-02-26,2015-01-23,34
"19909","","Employee Generated",42.2782,-71.1364,2015-01-23,2015-01-23,0
"19910","","Employee Generated",42.2782,-71.1364,2015-01-23,2015-01-23,0
"19911","","Employee Generated",42.3594,-71.0587,2015-01-23,2015-01-23,0
"19912","","Employee Generated",42.3594,-71.0587,2015-01-23,2015-01-23,0
"19913","","Employee Generated",42.3594,-71.0587,2015-01-23,2015-01-23,0
"19914","","Employee Generated",42.3594,-71.0587,2015-01-23,2015-01-23,0
"19915","","Employee Generated",42.2766,-71.1347,2015-01-23,2015-01-23,0
"19916","","Employee Generated",42.2766,-71.1347,2015-01-23,2015-01-23,0
"19917","","Employee Generated",42.2767,-71.1342,2015-01-23,2015-01-23,0
"19918","","Employee Generated",42.2767,-71.1342,2015-01-23,2015-01-23,0
"19919","","Employee Generated",42.2769,-71.1352,2015-01-23,2015-01-23,0
"19920","","Employee Generated",42.2751,-71.1322,2015-01-23,2015-01-23,0
"19921","","Employee Generated",42.2861,-71.129,2015-01-23,2015-01-23,0
"19922","","Employee Generated",42.2861,-71.129,2015-01-23,2015-01-23,0
"19923","","Employee Generated",42.2861,-71.129,2015-01-23,2015-01-23,0
"19924","","City Worker App",42.3234,-71.0896,2015-01-23,2015-01-23,0
"19925","","Employee Generated",42.2872,-71.1297,2015-01-23,2015-01-23,0
"19926","","Employee Generated",42.2844,-71.1329,2015-01-23,2015-01-23,0
"19927","","Employee Generated",42.2844,-71.1329,2015-01-23,2015-01-23,0
"19928","","City Worker App",42.3234,-71.0896,2015-01-23,2015-01-23,0
"19929","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19930","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19931","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19932","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19933","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19934","","City Worker App",42.3234,-71.0896,2015-01-23,2015-01-23,0
"19935","","Employee Generated",42.2798,-71.1565,2015-01-23,2015-01-23,0
"19936","","Employee Generated",42.2758,-71.1496,2015-01-23,2015-01-23,0
"19937","","Employee Generated",42.2758,-71.1496,2015-01-23,2015-01-23,0
"19938","","Employee Generated",42.2758,-71.1496,2015-01-23,2015-01-23,0
"19939","","City Worker App",42.348,-71.0687,2015-01-23,2015-01-23,0
"19940","","City Worker App",42.3469,-71.0659,2015-01-23,2015-01-23,0
"19941","","City Worker App",42.3888,-71.0039,2015-02-24,2015-01-23,32
"19942","","Constituent Call",42.3295,-71.0581,2015-01-23,2015-01-23,0
"19943","","Employee Generated",42.2782,-71.1364,2015-01-23,2015-01-23,0
"19944","","Employee Generated",42.2782,-71.1364,2015-01-23,2015-01-23,0
"19945","","Employee Generated",42.3594,-71.0587,2015-01-23,2015-01-23,0
"19946","","Employee Generated",42.3594,-71.0587,2015-01-23,2015-01-23,0
"19947","","Employee Generated",42.3594,-71.0587,2015-01-23,2015-01-23,0
"19948","","Employee Generated",42.3594,-71.0587,2015-01-23,2015-01-23,0
"19949","","Employee Generated",42.2769,-71.1352,2015-01-23,2015-01-23,0
"19950","","Employee Generated",42.2766,-71.1347,2015-01-23,2015-01-23,0
"19951","","Employee Generated",42.2766,-71.1347,2015-01-23,2015-01-23,0
"19952","","Employee Generated",42.2767,-71.1342,2015-01-23,2015-01-23,0
"19953","","Employee Generated",42.2767,-71.1342,2015-01-23,2015-01-23,0
"19954","","Employee Generated",42.2751,-71.1322,2015-01-23,2015-01-23,0
"19955","","Employee Generated",42.2861,-71.129,2015-01-23,2015-01-23,0
"19956","","Employee Generated",42.2859,-71.1291,2015-01-23,2015-01-23,0
"19957","","Employee Generated",42.2859,-71.1291,2015-01-23,2015-01-23,0
"19958","","Employee Generated",42.2872,-71.1297,2015-01-23,2015-01-23,0
"19959","","Employee Generated",42.2635,-71.1586,2015-01-23,2015-01-23,0
"19960","","Employee Generated",42.2635,-71.1586,2015-01-23,2015-01-23,0
"19961","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19962","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19963","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19964","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19965","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19966","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19967","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19968","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19969","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19970","","Employee Generated",42.3003,-71.1698,2015-01-23,2015-01-23,0
"19971","","Citizens Connect App",42.3502,-71.1094,2015-01-23,2015-01-23,0
"19972","","Citizens Connect App",42.3504,-71.0871,2015-03-06,2015-01-24,41
"19973","","Constituent Call",42.3336,-71.104,2015-01-26,2015-01-24,2
"19974","","Constituent Call",42.3594,-71.0587,2015-01-26,2015-01-25,1
"19975","","Citizens Connect App",42.3259,-71.0891,2015-01-26,2015-01-25,1
"19976","","Citizens Connect App",42.3018,-71.1121,2015-02-02,2015-01-25,8
"19977","","Self Service",42.3386,-71.0492,2015-03-24,2015-01-25,58
"19978","","City Worker App",42.271,-71.0812,2015-01-26,2015-01-26,0
"19979","","Citizens Connect App",42.3434,-71.0659,2015-03-09,2015-01-26,42
"19980","","Constituent Call",42.2507,-71.1309,2015-02-02,2015-01-26,7
"19981","","Constituent Call",42.3445,-71.1644,2015-03-11,2015-01-26,44
"19982","","Constituent Call",42.3579,-71.0706,2015-03-03,2015-01-26,36
"19983","","Citizens Connect App",42.3527,-71.0594,2015-03-09,2015-01-28,40
"19984","","Self Service",42.3052,-71.0848,2015-03-24,2015-01-29,54
"19985","","Constituent Call",42.3067,-71.0874,2015-03-19,2015-01-29,49
"19988","","Constituent Call",42.2788,-71.1204,2015-02-24,2015-01-29,26
"19989","","Constituent Call",42.3594,-71.0587,2015-01-31,2015-01-29,2
"19990","","City Worker App",42.3543,-71.1417,2015-01-30,2015-01-30,0
"19991","","Constituent Call",42.2769,-71.1226,2015-02-18,2015-01-30,19
"19994","","Citizens Connect App",42.2981,-71.0871,2015-03-03,2015-01-30,32
"19995","","Citizens Connect App",42.3488,-71.0666,2015-03-02,2015-01-30,31
"19996","","Constituent Call",42.3635,-71.0581,2015-03-03,2015-01-30,32
"19997","","Citizens Connect App",42.3502,-71.0479,2015-01-31,2015-01-30,1
"19998","","Constituent Call",42.3594,-71.0587,2015-03-09,2015-01-30,38
"19999","","Constituent Call",42.3512,-71.0892,2015-03-11,2015-01-30,40
"20000","","Citizens Connect App",42.3417,-71.0558,2015-03-24,2015-01-30,53
"20001","","Citizens Connect App",42.3418,-71.0555,2015-03-24,2015-01-30,53
"20002","","Constituent Call",42.3594,-71.0587,2015-03-03,2015-01-30,32
"20003","","Constituent Call",42.3618,-71.0568,2015-03-03,2015-01-30,32
"20004","","Constituent Call",42.3547,-71.1415,2015-03-09,2015-01-30,38
"20005","","Self Service",42.3454,-71.0855,2015-03-17,2015-01-31,45
"20006","","Citizens Connect App",42.3418,-71.0555,2015-02-01,2015-01-31,1
"20007","","Constituent Call",42.355,-71.143,2015-03-09,2015-01-31,37
"20008","","Self Service",42.3594,-71.0587,2015-02-02,2015-01-31,2
"20009","","Constituent Call",42.3755,-71.0535,2015-02-27,2015-01-31,27
"20010","","Citizens Connect App",42.296,-71.0549,2015-02-17,2015-01-31,17
"20011","","Citizens Connect App",42.3427,-71.0849,2015-03-05,2015-01-31,33
"20012","","Self Service",42.2981,-71.0871,2015-03-03,2015-01-31,31
"20013","","Self Service",42.3594,-71.0587,2015-03-24,2015-01-31,52
"20014","","Citizens Connect App",42.367,-71.0585,2015-03-03,2015-01-31,31
"20015","","Constituent Call",42.3418,-71.0555,2015-03-24,2015-02-01,51
"20016","","Constituent Call",42.2985,-71.0709,2015-03-02,2015-02-01,29
"20017","","Citizens Connect App",42.3594,-71.0587,2015-03-24,2015-02-01,51
"20018","","Citizens Connect App",42.3543,-71.1417,2015-03-09,2015-02-01,36
"20019","","Constituent Call",42.3594,-71.0587,2015-03-17,2015-02-01,44
"20020","","Citizens Connect App",42.34,-71.0499,2015-03-24,2015-02-01,51
"20021","","Constituent Call",42.365,-71.0559,2015-02-06,2015-02-02,4
"20022","","Constituent Call",42.3651,-71.0559,2015-02-06,2015-02-02,4
"20023","","Constituent Call",42.3427,-71.0849,2015-03-05,2015-02-02,31
"20024","","Citizens Connect App",42.3594,-71.0666,2015-03-16,2015-02-02,42
"20025","","Citizens Connect App",42.3556,-71.142,2015-02-26,2015-02-02,24
"20026","","Constituent Call",42.3651,-71.056,2015-02-06,2015-02-02,4
"20027","","Citizens Connect App",42.3501,-71.0783,2015-03-19,2015-02-03,44
"20028","","Citizens Connect App",42.3501,-71.0783,2015-03-05,2015-02-03,30
"20029","","Citizens Connect App",42.3501,-71.0783,2015-03-05,2015-02-03,30
"20030","","Citizens Connect App",42.3501,-71.0783,2015-03-05,2015-02-03,30
"20031","","Citizens Connect App",42.3501,-71.0783,2015-03-05,2015-02-03,30
"20032","","Citizens Connect App",42.3501,-71.0783,2015-03-05,2015-02-03,30
"20033","","Citizens Connect App",42.3501,-71.0783,2015-03-05,2015-02-03,30
"20034","","Constituent Call",42.365,-71.0559,2015-02-06,2015-02-03,3
"20035","","Citizens Connect App",42.3081,-71.0583,2015-03-05,2015-02-04,29
"20036","","Constituent Call",42.3545,-71.1426,2015-03-09,2015-02-04,33
"20037","","Self Service",42.353,-71.0576,2015-03-12,2015-02-04,36
"20038","","Self Service",42.3594,-71.0587,2015-03-03,2015-02-04,27
"20040","","City Worker App",42.3753,-71.0375,2015-03-02,2015-02-04,26
"20041","","Self Service",42.3432,-71.1424,2015-02-26,2015-02-04,22
"20042","","Citizens Connect App",42.3432,-71.1424,2015-03-09,2015-02-04,33
"20043","","Constituent Call",42.3121,-71.1134,2015-03-12,2015-02-04,36
"20044","","Constituent Call",42.3433,-71.1424,2015-03-09,2015-02-04,33
"20045","","Citizens Connect App",42.3717,-71.0602,2015-03-03,2015-02-04,27
"20046","","Citizens Connect App",42.2933,-71.1625,2015-02-06,2015-02-04,2
"20047","","Self Service",42.3592,-71.0667,2015-03-16,2015-02-04,40
"20048","","Citizens Connect App",42.3541,-71.1416,2015-03-10,2015-02-04,34
"20050","","Constituent Call",42.3862,-71.0767,2015-02-27,2015-02-04,23
"20051","","Citizens Connect App",42.3513,-71.0771,2015-03-06,2015-02-04,30
"20052","","Constituent Call",42.386,-71.0764,2015-02-27,2015-02-04,23
"20054","","City Worker App",42.365,-71.0559,2015-02-06,2015-02-05,1
"20055","","Constituent Call",42.3005,-71.1066,2015-03-12,2015-02-05,35
"20056","","Citizens Connect App",42.343,-71.1415,2015-02-25,2015-02-05,20
"20057","","Citizens Connect App",42.343,-71.1415,2015-02-25,2015-02-05,20
"20058","","Citizens Connect App",42.3418,-71.0555,2015-03-24,2015-02-05,47
"20059","","City Worker App",42.3549,-71.1323,2015-03-09,2015-02-05,32
"20060","","City Worker App",42.3574,-71.1281,2015-03-09,2015-02-05,32
"20061","","Constituent Call",42.3173,-71.0651,2015-03-11,2015-02-05,34
"20062","","Constituent Call",42.365,-71.0559,2015-03-13,2015-02-05,36
"20063","","Constituent Call",42.2859,-71.0437,2015-02-17,2015-02-05,12
"20064","","Constituent Call",42.3755,-71.0379,2015-03-02,2015-02-05,25
"20065","","Citizens Connect App",42.3543,-71.1408,2015-03-09,2015-02-05,32
"20066","","Constituent Call",42.3427,-71.0849,2015-03-05,2015-02-05,28
"20069","","Constituent Call",42.3427,-71.0849,2015-03-05,2015-02-05,28
"20070","","Citizens Connect App",42.3643,-71.1194,2015-03-10,2015-02-05,33
"20071","","Self Service",42.3427,-71.0849,2015-03-05,2015-02-05,28
"20072","","Constituent Call",42.3811,-71.0172,2015-02-17,2015-02-05,12
"20073","","Constituent Call",42.3427,-71.0849,2015-03-05,2015-02-05,28
"20074","","Self Service",42.3432,-71.1424,2015-02-25,2015-02-05,20
"20075","","Constituent Call",42.2981,-71.0871,2015-03-11,2015-02-05,34
"20076","","Constituent Call",42.3594,-71.0587,2015-02-25,2015-02-05,20
"20077","","Constituent Call",42.3427,-71.0849,2015-03-05,2015-02-05,28
"20078","","Constituent Call",42.258,-71.1282,2015-02-25,2015-02-05,20
"20079","","Citizens Connect App",42.3432,-71.1424,2015-03-09,2015-02-05,32
"20080","","Constituent Call",42.3427,-71.0849,2015-03-05,2015-02-05,28
"20081","","Constituent Call",42.3547,-71.1415,2015-03-09,2015-02-06,31
"20082","","Constituent Call",42.3427,-71.0849,2015-03-05,2015-02-06,27
"20083","","Constituent Call",42.2965,-71.0702,2015-03-03,2015-02-06,25
"20084","","Citizens Connect App",42.298,-71.0866,2015-03-06,2015-02-06,28
"20085","","Citizens Connect App",42.3811,-71.0172,2015-03-10,2015-02-06,32
"20086","","Constituent Call",42.3317,-71.066,2015-03-19,2015-02-06,41
"20087","","Constituent Call",42.2981,-71.0871,2015-03-03,2015-02-06,25
"20089","","Constituent Call",42.3811,-71.0171,2015-03-10,2015-02-06,32
"20090","","Constituent Call",42.3515,-71.0929,2015-02-06,2015-02-06,0
"20091","","Constituent Call",42.3427,-71.0849,2015-03-05,2015-02-06,27
"20093","","Constituent Call",42.355,-71.0621,2015-03-12,2015-02-06,34
"20094","","Citizens Connect App",42.3447,-71.0343,2015-03-24,2015-02-06,46
"20095","","Self Service",42.3436,-71.1427,2015-03-09,2015-02-06,31
"20096","","Constituent Call",42.2676,-71.0938,2015-02-17,2015-02-06,11
"20098","","Constituent Call",42.2989,-71.0714,2015-03-02,2015-02-06,24
"20099","","Constituent Call",42.3436,-71.1427,2015-03-09,2015-02-06,31
"20100","","Citizens Connect App",42.3521,-71.0838,2015-03-16,2015-02-06,38
"20102","","Citizens Connect App",42.3488,-71.0666,2015-03-02,2015-02-06,24
"20103","","Citizens Connect App",42.2981,-71.0871,2015-03-03,2015-02-06,25
"20104","","Constituent Call",42.3557,-71.0522,2015-03-12,2015-02-06,34
"20105","","Constituent Call",42.3594,-71.0587,2015-03-06,2015-02-06,28
"20106","","Constituent Call",42.3412,-71.0549,2015-03-24,2015-02-06,46
"20107","","Citizens Connect App",42.336,-71.0686,2015-03-06,2015-02-06,28
"20108","","Citizens Connect App",42.3717,-71.0602,2015-03-03,2015-02-06,25
"20109","","Citizens Connect App",42.301,-71.1682,2015-02-26,2015-02-06,20
"20110","","Citizens Connect App",42.3432,-71.1419,2015-03-09,2015-02-06,31
"20111","","Citizens Connect App",42.2981,-71.0871,2015-03-03,2015-02-06,25
"20112","","Self Service",42.352,-71.0833,2015-03-31,2015-02-07,52
"20113","","City Worker App",42.2981,-71.0871,2015-02-07,2015-02-07,0
"20115","","Constituent Call",42.3594,-71.0587,2015-03-09,2015-02-07,30
"20116","","Citizens Connect App",42.3578,-71.1274,2015-02-25,2015-02-07,18
"20117","","Self Service",42.3524,-71.0626,2015-03-11,2015-02-07,32
"20119","","Citizens Connect App",42.3573,-71.128,2015-03-09,2015-02-07,30
"20120","","Constituent Call",42.2983,-71.0713,2015-03-02,2015-02-07,23
"20121","","Constituent Call",42.298,-71.0711,2015-03-03,2015-02-07,24
"20122","","Citizens Connect App",42.3717,-71.0602,2015-03-03,2015-02-07,24
"20123","","Constituent Call",42.3352,-71.1511,2015-03-01,2015-02-07,22
"20124","","Self Service",42.3502,-71.1526,2015-03-10,2015-02-08,30
"20125","","Self Service",42.3427,-71.0849,2015-03-05,2015-02-08,25
"20126","","Citizens Connect App",42.3702,-71.0424,2015-02-08,2015-02-08,0
"20127","","Citizens Connect App",42.3432,-71.1424,2015-03-09,2015-02-08,29
"20128","","Citizens Connect App",42.3433,-71.1424,2015-03-09,2015-02-08,29
"20129","","Constituent Call",42.3004,-71.113,2015-03-12,2015-02-09,31
"20130","","Constituent Call",42.3427,-71.0849,2015-03-05,2015-02-09,24
"20131","","Citizens Connect App",42.3427,-71.0849,2015-03-05,2015-02-10,23
"20132","","Constituent Call",42.3594,-71.0587,2015-03-03,2015-02-10,21
"20133","","Constituent Call",42.3594,-71.0587,2015-03-03,2015-02-10,21
"20134","","Constituent Call",42.2979,-71.1165,2015-03-12,2015-02-10,30
"20135","","Constituent Call",42.2987,-71.1132,2015-03-12,2015-02-10,30
"20136","","Citizens Connect App",42.3717,-71.0602,2015-03-03,2015-02-10,21
"20137","","Self Service",42.3435,-71.0644,2015-03-03,2015-02-10,21
"20138","","Citizens Connect App",42.3725,-71.0592,2015-02-27,2015-02-10,17
"20139","","Citizens Connect App",42.3527,-71.1368,2015-03-12,2015-02-10,30
"20140","","Citizens Connect App",42.3348,-71.1505,2015-03-10,2015-02-10,28
"20141","","Constituent Call",42.2957,-71.0548,2015-02-17,2015-02-10,7
"20142","","Citizens Connect App",42.358,-71.06,2015-03-04,2015-02-10,22
"20143","","Citizens Connect App",42.3541,-71.14,2015-03-09,2015-02-10,27
"20144","","Self Service",42.2983,-71.071,2015-03-02,2015-02-10,20
"20145","","Constituent Call",42.3862,-71.0767,2015-02-27,2015-02-10,17
"20146","","Citizens Connect App",42.3862,-71.0767,2015-02-27,2015-02-11,16
"20147","","Constituent Call",42.3479,-71.0856,2015-03-03,2015-02-11,20
"20148","","Citizens Connect App",42.3524,-71.0626,2015-03-11,2015-02-11,28
"20149","","Citizens Connect App",42.3125,-71.0764,2015-03-16,2015-02-11,33
"20150","","Citizens Connect App",42.3584,-71.1246,2015-03-18,2015-02-11,35
"20153","","City Worker App",42.2958,-71.0546,2015-02-17,2015-02-11,6
"20154","","City Worker App",42.2957,-71.0548,2015-02-17,2015-02-11,6
"20155","","City Worker App",42.2977,-71.0501,2015-02-17,2015-02-11,6
"20156","","City Worker App",42.2955,-71.0472,2015-02-17,2015-02-11,6
"20157","","Constituent Call",42.2909,-71.1335,2015-02-22,2015-02-11,11
"20158","","City Worker App",42.2956,-71.0544,2015-02-17,2015-02-11,6
"20159","","City Worker App",42.2951,-71.0538,2015-02-17,2015-02-11,6
"20161","","Constituent Call",42.2771,-71.1637,2015-02-20,2015-02-11,9
"20162","","Constituent Call",42.3557,-71.0522,2015-03-13,2015-02-11,30
"20163","","Constituent Call",42.3427,-71.0849,2015-03-05,2015-02-11,22
"20164","","City Worker App",42.3436,-71.1424,2015-03-10,2015-02-11,27
"20165","","City Worker App",42.2911,-71.0628,2015-02-17,2015-02-11,6
"20166","","Constituent Call",42.3359,-71.1509,2015-03-10,2015-02-11,27
"20167","","Constituent Call",42.3652,-71.0544,2015-03-03,2015-02-11,20
"20168","","Constituent Call",42.3497,-71.0429,2015-03-24,2015-02-11,41
"20169","","Citizens Connect App",42.3002,-71.115,2015-03-15,2015-02-11,32
"20170","","Self Service",42.3432,-71.1419,2015-03-10,2015-02-11,27
"20171","","Citizens Connect App",42.3534,-71.0642,2015-03-12,2015-02-11,29
"20172","","Constituent Call",42.3594,-71.0587,2015-03-10,2015-02-11,27
"20173","","Citizens Connect App",42.3609,-71.1462,2015-03-10,2015-02-11,27
"20174","","Citizens Connect App",42.3602,-71.1501,2015-03-10,2015-02-11,27
"20176","","Constituent Call",42.3652,-71.0544,2015-03-03,2015-02-11,20
"20178","","Constituent Call",42.2983,-71.071,2015-03-02,2015-02-11,19
"20179","","Citizens Connect App",42.3432,-71.1419,2015-03-10,2015-02-11,27
"20181","","Citizens Connect App",42.3433,-71.1424,2015-03-10,2015-02-11,27
"20183","","Citizens Connect App",42.3004,-71.0861,2015-03-06,2015-02-11,23
"20184","","Self Service",42.3433,-71.1424,2015-03-10,2015-02-11,27
"20186","","Citizens Connect App",42.3305,-71.0441,2015-03-24,2015-02-11,41
"20187","","Citizens Connect App",42.3294,-71.0352,2015-03-24,2015-02-11,41
"20188","","Citizens Connect App",42.3401,-71.0358,2015-03-24,2015-02-11,41
"20189","","Citizens Connect App",42.3479,-71.0856,2015-03-03,2015-02-12,19
"20190","","Self Service",42.3432,-71.1424,2015-03-10,2015-02-12,26
"20191","","Constituent Call",42.3214,-71.0521,2015-03-24,2015-02-12,40
"20193","","Citizens Connect App",42.3483,-71.0401,2015-03-25,2015-02-12,41
